Phrase	Count
RECTANGULAR	3
RECTILINEAR	48
RECYCLED	1
RECYCLING	28
RED	55
REDUPLICATIO	1
REDUPLICATION	3
REE	9
REFERENCE	1
REFLECTION	1
REFORMED	54
REGIA	1
REGIA-2	1
REGIONAL	156
REGISTERED	1
REGULUS	20
REGULUS-2	1
REGULUS-3	1
REGULUS-4	1
REH	199
REI	1
REID	1
REIWA	1
REJANG	143
RELAA	1
RELATION	10
RELATIONAL	1
RELAXED	2
RELEASE	1
RELIEVED	2
RELIGION	1
REMEDY	1
REMINDER	1
REMU	1
REN	18
RENTOGEN	1
REP	1
REPA	242
REPEAT	38
REPEATED	6
REPETITION	15
REPH	1
REPHA	3
REPLACEMENT	2
REPRESENT	1
REREKAN	1
RERENGGAN	2
RESH	43
RESH-AYIN	1
RESH-AYIN-DA	1
RESIDENCE	1
RESISTANCE	1
RESISTOR	2
RESOLUTION	1
RESOURCE	2
RESPONSE	2
REST	22
RESTRICTED	2
RESTROOM	1
RESUPINUS	1
RETORT	1
RETREAT	1
RETROFLEX	167
RETURN	5
REU	2
REUX	3
REVERSE	631
REVERSED	2144
REVERSED-SCH	1
REVIA	1
REVMA	1
REVOLUTION	1
REVOLVING	2
REX	1
RGYA	1
RGYA GRAM	2
RGYAN	4
RGYINGS	2
RH	1
RHA	9
RHINOCEROS	1
RHO	225
RHOTIC	1
RI	36
RI-1	1
RI-2	1
RI-3	1
RI-4	1
RI-5	1
RI-6	1
RI-7	1
RIAL	1
RIBBON	67
RICE	6
RICEM	1
RICKSHAW	1
RIEE	2
RIEL	1
RIEUL	48
RIEUL-CIEUC	1
RIEUL-HIEUH	14
RIEUL-KAPYEO	1
RIEUL-KAPYEOUNPIEUP	2
RIEUL-KHIEUK	1
RIEUL-KHIEUKH	2
RIEUL-KIYEOK	14
RIEUL-KIYEOK-SIOS	2
RIEUL-MIEUM	14
RIEUL-MIEUM-	1
RIEUL-NIEUN	2
RIEUL-PANSIO	1
RIEUL-PANSIOS	2
RIEUL-PHIEUP	1
RIEUL-PHIEUPH	13
RIEUL-PIEUP	14
RIEUL-PIEUP-	1
RIEUL-PIEUP-SIOS	2
RIEUL-SIOS	14
RIEUL-SSANGK	1
RIEUL-SSANGKIYEOK	2
RIEUL-SSANGP	1
RIEUL-SSANGS	1
RIEUL-SSANGT	1
RIEUL-THIEUT	1
RIEUL-THIEUTH	13
RIEUL-TIKEUT	3
RIEUL-YEORIN	1
RIEUL-YEORINHIEUH	2
RIEUL-YESIEU	1
RIFLE	5
RIGHT	101643533
RIGHT-FACING	135
RIGHTHAND	1
RIGHT-HAND	144
RIGHT-HANDED	1
RIGHT-LIGHTE	1
RIGHT-POINTI	1
RIGHT-POINTING	231
RIGHT-SHADED	9
RIGHT-SHADOW	1
RIGHT-SHADOWED	96
RIGHT-SIDE	1
RIGHT-TO-LEF	1
RIGHT-TO-LEFT	4
RIGHTWARDS	6855
RIGVEDIC	1
RII	4
RIKRIK	2
RIM	1
RIMGBA	1
RIN	1
RINFORZANDO	1
RING	2439
RINGED	1
RINGING	1
RINGS	3
RIP	1
RIPPLE	36
RIRA	1
RISH	7
RISING	103
RITSI	3
RITTORU	1
RITUAL	1
RIVER	1
RJE	1
RJES	1
RMT	1
RNAM	1
RNAM BCAD	2
RNOON	10
RNYING	1
RO	56
RO-1	1
RO2	1
RO-2	1
RO-3	1
RO-4	1
RO-5	1
RO-6	1
ROA	1
ROAR	1
ROASTED	1
ROBAT	1
ROBOT	45
ROC	15
ROCK	17
ROCKET	29
ROD	1
ROG	3
ROGOM	1
ROHINGYA	207
ROLL	1
ROLLED-UP	1
ROLLER	11
ROLLING	2
ROM	1
ROMAN	545
ROMANIAN	4
ROO	2
ROOF	1
ROOK	6330
ROOM	1
ROOSTER	1
ROOT	15
ROP	1
ROSE	1
ROSETTE	3
ROSH	1
ROT	1
ROTATED	52890
ROTATION	82
ROTATION-FLO	1
ROTATION-FLOORPLANE	183
ROTATIONS	2
ROTATION-WAL	1
ROTATION-WALLPLANE	179
ROTUNDA	160
ROUND	111
ROUNDED	83
ROUND-TIPPED	1
ROWBOAT	1
ROX	1
RR	561
RRA	62
RRAX	1
RRE	2
RREH	6
RREP	1
RRET	1
RREX	1
RRO	2
RROP	1
RROT	1
RROX	1
RRRA	1
RRU	1
RRUO	1
RRUOX	1
RRUP	1
RRUR	1
RRURX	1
RRUT	1
RRUX	1
RRY	1
RRYP	1
RRYR	1
RRYRX	1
RRYT	1
RRYX	1
RTAGS	57
RTE	1
RTHANG	1
RU	81
RU-1	1
RU-2	1
RU-3	1
RU-4	1
RU-5	1
RU-6	1
RUA	1
RUB	10
RUBLE	1
RUDIMENTA	204
RUE	1
RUGBY	1
RUIS	1
RUKKAKHA	1
RULAI	1
RULE	1
RULE-DELAYED	1
RULER	11
RUM	50
RUMAI	2
RUMI	108
RUN	1
RUNIC	265
RUNNER	277
RUNNING	13
RUNOUT	1
RUO	1
RUOP	1
RUOX	1
RUP	1
RUPEE	28
RUPII	1
RUR	1
RURX	1
RUSI	1
RUSSIAN	12
RUT	1
RUUBURU	1
RUX	1
RWA	2
RWAA	2
RWAHA	1
RWE	1
RWEE	1
RWI	1
RWII	1
RWO	1
RWOO	1
RY	2
RYA	1
RYP	1
RYR	1
RYRX	1
RYT	1
RYX	1
RYY	1
S	21374
S001	1
S002	1
S002A	1
S003	1
S004	1
S005	1
S006	1
S006A	1
S007	1
S008	1
S009	1
S010	1
S011	1
S012	1
S013	1
S014	1
S014A	1
S014B	1
S015	1
S016	1
S017	1
S017A	1
S018	1
S019	1
S020	1
S021	1
S022	1
S023	1
S024	1
S025	1
S026	1
S026A	1
S026B	1
S027	1
S028	1
S029	1
S030	1
S031	1
S032	1
S033	1
S034	1
S035	1
S035A	1
S036	1
S037	1
S038	1
S039	1
S040	1
S041	1
S042	1
S043	1
S044	1
S045	1
S046	1
SA	392
SA-1	1
SA-2	2
SA-3	1
SA-4	1
SA-5	1
SA-6	1
SA-7	1
SA-8	1
SAA	4
SAADHU	1
SAAI	1
SAAT	1
SACRIFICIAL	1
SAD	184
SADE	2
SADHE	186
SAFETY	3
SAFHA	2
SAG	452
SAGA	1
SAGITARIUS	1
SAGITTARIUS	1
SAH	2
SA-I	1
SAIKURU	1
SAIL	1
SAILBOAT	1
SAJDAH	1
SAKE	1
SAKEUAE	1
SAKHA	1
SAKIN	1
SAKOT	1
SAKTA	2
SAL	736
SALA	1
SALAAMUHU	1
SALAD	1
SALAM	1
SAL-AMMONIAC	1
SALLA	4
SALLALLAAHU	1
SALLALLAHOU	2
SALLALLAHU	1
SALT	1419
SALT-2	1
SALTILLO	2
SALTIRE	19
SALTIRES	1
SALUTING	1
SAM	3
SAMARITAN	308
SAMBA	2
SAMEKH	28
SAMKA	1
SAMPHAO	1
SAMPI	30
SAMVAT	1
SAMYOK	1
SAN	19
SANAH	1
SAND	1
SANDAL	2
SANDHI	111
SANDWICH	1
SANGA2	1
SANNYA	1
SANSKRIT	4
SANS-SERIF	6112
SANTIIMU	1
SANYAKA	8
SANYOOGA	1
SAP	2
SAPA	1
SAQ	1
SAR	16
SARA	44
SARI	2
SASAK	8
SASH	1
SAT	3
SATANGA	4
SATCHEL	1
SATELLITE	2
SATKAAN	1
SATKAANKUU	1
SATURN	1
SAUCER	11
SAUIL	1
SAURASHTRA	330
SAUROPOD	1
SAVOURING	1
SAW	3
SAWAN	1
SAX	1
SAXIMATA	1
SAXOPHONE	1
SAY	2
SAYANNA	3
SAYISI	17
SBRUL	1
SBUB	1
SCALES	1
SCAN	4
SCANDICUS	4
SCARF	1
SCEPTER	1
SCHEMA	6
SCHOLAR	1
SCHOOL	3
SCHROEDER	1
SCHWA	179
SCISSORS	8
SCOOTER	2
SCORE	1
SCORPION	1
SCORPIUS	1
SCOTS	12
SCREAMING	1
SCREEN	9
SCREWDRIVER	1
SCRIPT	5256
SCROLL	1
SCRORPIUS	1
SCRUPLE	1
SCWA	1
SD	1
SDONG	1
SE	70
SE-1	1
SE-2	1
SE-3	1
SE-4	1
SE-5	1
SEAGULL	1
SEAL	7
SEAT	1
SEBATBEIT	8
SECANT	20
SECOND	33
SECRET	1
SECTION	318
SECTOR	1
SEDNA	1
SEE	11
SEEDLING	1
SEEN	266
SEE-NO-EVIL	1
SEENU	1
SEEV	1
SEGMENT	16
SEGMENTED	10
SEGNO	2
SEGOL	3
SEH	2
SEISMA	4
SELECTOR	818
SELECTOR-1	1
SELECTOR-10	1
SELECTOR-100	1
SELECTOR-101	1
SELECTOR-102	1
SELECTOR-103	1
SELECTOR-104	1
SELECTOR-105	1
SELECTOR-106	1
SELECTOR-107	1
SELECTOR-108	1
SELECTOR-109	1
SELECTOR-11	1
SELECTOR-110	1
SELECTOR-111	1
SELECTOR-112	1
SELECTOR-113	1
SELECTOR-114	1
SELECTOR-115	1
SELECTOR-116	1
SELECTOR-117	1
SELECTOR-118	1
SELECTOR-119	1
SELECTOR-12	1
SELECTOR-120	1
SELECTOR-121	1
SELECTOR-122	1
SELECTOR-123	1
SELECTOR-124	1
SELECTOR-125	1
SELECTOR-126	1
SELECTOR-127	1
SELECTOR-128	1
SELECTOR-129	1
SELECTOR-13	1
SELECTOR-130	1
SELECTOR-131	1
SELECTOR-132	1
SELECTOR-133	1
SELECTOR-134	1
SELECTOR-135	1
SELECTOR-136	1
SELECTOR-137	1
SELECTOR-138	1
SELECTOR-139	1
SELECTOR-14	1
SELECTOR-140	1
SELECTOR-141	1
SELECTOR-142	1
SELECTOR-143	1
SELECTOR-144	1
SELECTOR-145	1
SELECTOR-146	1
SELECTOR-147	1
SELECTOR-148	1
SELECTOR-149	1
SELECTOR-15	1
SELECTOR-150	1
SELECTOR-151	1
SELECTOR-152	1
SELECTOR-153	1
SELECTOR-154	1
SELECTOR-155	1
SELECTOR-156	1
SELECTOR-157	1
SELECTOR-158	1
SELECTOR-159	1
SELECTOR-16	1
SELECTOR-160	1
SELECTOR-161	1
SELECTOR-162	1
SELECTOR-163	1
SELECTOR-164	1
SELECTOR-165	1
SELECTOR-166	1
SELECTOR-167	1
SELECTOR-168	1
SELECTOR-169	1
SELECTOR-17	1
SELECTOR-170	1
SELECTOR-171	1
SELECTOR-172	1
SELECTOR-173	1
SELECTOR-174	1
SELECTOR-175	1
SELECTOR-176	1
SELECTOR-177	1
SELECTOR-178	1
SELECTOR-179	1
SELECTOR-18	1
SELECTOR-180	1
SELECTOR-181	1
SELECTOR-182	1
SELECTOR-183	1
SELECTOR-184	1
SELECTOR-185	1
SELECTOR-186	1
SELECTOR-187	1
SELECTOR-188	1
SELECTOR-189	1
SELECTOR-19	1
SELECTOR-190	1
SELECTOR-191	1
SELECTOR-192	1
SELECTOR-193	1
SELECTOR-194	1
SELECTOR-195	1
SELECTOR-196	1
SELECTOR-197	1
SELECTOR-198	1
SELECTOR-199	1
SELECTOR-2	1
SELECTOR-20	1
SELECTOR-200	1
SELECTOR-201	1
SELECTOR-202	1
SELECTOR-203	1
SELECTOR-204	1
SELECTOR-205	1
SELECTOR-206	1
SELECTOR-207	1
SELECTOR-208	1
SELECTOR-209	1
SELECTOR-21	1
SELECTOR-210	1
SELECTOR-211	1
SELECTOR-212	1
SELECTOR-213	1
SELECTOR-214	1
SELECTOR-215	1
SELECTOR-216	1
SELECTOR-217	1
SELECTOR-218	1
SELECTOR-219	1
SELECTOR-22	1
SELECTOR-220	1
SELECTOR-221	1
SELECTOR-222	1
SELECTOR-223	1
SELECTOR-224	1
SELECTOR-225	1
SELECTOR-226	1
SELECTOR-227	1
SELECTOR-228	1
SELECTOR-229	1
SELECTOR-23	1
SELECTOR-230	1
SELECTOR-231	1
SELECTOR-232	1
SELECTOR-233	1
SELECTOR-234	1
SELECTOR-235	1
SELECTOR-236	1
SELECTOR-237	1
SELECTOR-238	1
SELECTOR-239	1
SELECTOR-24	1
SELECTOR-240	1
SELECTOR-241	1
SELECTOR-242	1
SELECTOR-243	1
SELECTOR-244	1
SELECTOR-245	1
SELECTOR-246	1
SELECTOR-247	1
SELECTOR-248	1
SELECTOR-249	1
SELECTOR-25	1
SELECTOR-250	1
SELECTOR-251	1
SELECTOR-252	1
SELECTOR-253	1
SELECTOR-254	1
SELECTOR-255	1
SELECTOR-256	1
SELECTOR-26	1
SELECTOR-27	1
SELECTOR-28	1
SELECTOR-29	1
SELECTOR-3	1
SELECTOR-30	1
SELECTOR-31	1
SELECTOR-32	1
SELECTOR-33	1
SELECTOR-34	1
SELECTOR-35	1
SELECTOR-36	1
SELECTOR-37	1
SELECTOR-38	1
SELECTOR-39	1
SELECTOR-4	1
SELECTOR-40	1
SELECTOR-41	1
SELECTOR-42	1
SELECTOR-43	1
SELECTOR-44	1
SELECTOR-45	1
SELECTOR-46	1
SELECTOR-47	1
SELECTOR-48	1
SELECTOR-49	1
SELECTOR-5	1
SELECTOR-50	1
SELECTOR-51	1
SELECTOR-52	1
SELECTOR-53	1
SELECTOR-54	1
SELECTOR-55	1
SELECTOR-56	1
SELECTOR-57	1
SELECTOR-58	1
SELECTOR-59	1
SELECTOR-6	1
SELECTOR-60	1
SELECTOR-61	1
SELECTOR-62	1
SELECTOR-63	1
SELECTOR-64	1
SELECTOR-65	1
SELECTOR-66	1
SELECTOR-67	1
SELECTOR-68	1
SELECTOR-69	1
SELECTOR-7	1
SELECTOR-70	1
SELECTOR-71	1
SELECTOR-72	1
SELECTOR-73	1
SELECTOR-74	1
SELECTOR-75	1
SELECTOR-76	1
SELECTOR-77	1
SELECTOR-78	1
SELECTOR-79	1
SELECTOR-8	1
SELECTOR-80	1
SELECTOR-81	1
SELECTOR-82	1
SELECTOR-83	1
SELECTOR-84	1
SELECTOR-85	1
SELECTOR-86	1
SELECTOR-87	1
SELECTOR-88	1
SELECTOR-89	1
SELECTOR-9	1
SELECTOR-90	1
SELECTOR-91	1
SELECTOR-92	1
SELECTOR-93	1
SELECTOR-94	1
SELECTOR-95	1
SELECTOR-96	1
SELECTOR-97	1
SELECTOR-98	1
SELECTOR-99	1
SELENA	1
SELF	2
SELFIE	1
SEMIBREVIS	6
SEMICIRCLE	19
SEMICIRCULAR	3
SEMICOLON	12
SEMIDIRECT	35
SEMIMINIMA	6
SEMISEXTILE	1
SEMISOFT	4
SEMI-VOICED	14
SEMIVOWEL	4
SEMK	1
SEMKATH	2
SEMUNCIA	1
SENTAGON	1
SENTI	1
SENTO	1
SEP	1
SEPARATED	450
SEPARATOR	62
SEPTEMBER	1
SEPTUPLE	1
SEQUENTIAL	4
SERIF	2
SERIFS	4
SERIOUS	1
SERVICE	1
SESAME	2
SESQUIQUADRA	1
SESTERTIUS	1
SET	21
SETFON	1
SEUAEQ	1
SEUNYAM	1
SEUX	3
SEVEN	2921
SEVEN HUNDRED	1
SEVEN THOUSAND	1
SEVENTEEN	31
SEVENTH	1
SEVEN-THIRTY	1
SEVENTY	36566
SEVENTY THOUSAND	1
SEVERANCE	1
SEWING	1
SEX	1
SEXTANS	1
SEXTANT	225
SEXTANT-1	2
SEXTANT-12	1
SEXTANT-123	1
SEXTANT-1234	1
SEXTANT-1235	1
SEXTANT-1236	1
SEXTANT-124	1
SEXTANT-1245	1
SEXTANT-1246	1
SEXTANT-125	1
SEXTANT-1256	1
SEXTANT-126	1
SEXTANT-13	1
SEXTANT-134	1
SEXTANT-1345	1
SEXTANT-1346	1
SEXTANT-135	1
SEXTANT-1356	1
SEXTANT-136	1
SEXTANT-14	1
SEXTANT-145	1
SEXTANT-1456	1
SEXTANT-146	1
SEXTANT-15	1
SEXTANT-156	1
SEXTANT-16	1
SEXTANT-2	2
SEXTANT-23	1
SEXTANT-234	1
SEXTANT-2345	1
SEXTANT-2346	1
SEXTANT-235	1
SEXTANT-2356	1
SEXTANT-236	1
SEXTANT-24	1
SEXTANT-245	1
SEXTANT-2456	1
SEXTANT-246	1
SEXTANT-25	1
SEXTANT-256	1
SEXTANT-26	1
SEXTANT-3	2
SEXTANT-34	1
SEXTANT-345	1
SEXTANT-3456	1
SEXTANT-346	1
SEXTANT-35	1
SEXTANT-356	1
SEXTANT-36	1
SEXTANT-4	2
SEXTANT-45	1
SEXTANT-456	1
SEXTANT-46	1
SEXTANT-5	2
SEXTANT-56	1
SEXTANT-6	2
SEXTILE	1
SEXTULA	2
SEYK	1
SG	1
SGAB	1
SGAW	132
SGOR	1
SGRA	1
SH	13
SH2	1
SHA	273
SHA3	273
SHA6	4
SHAA	2
SHAB6	1
SHAD	48
SHADDA	69
SHADE	275
SHADED	18
SHADOWED	170
SHAFT	507
SHAK	1
SHAKER	1
SHAKING	5
SHAKTI	1
SHALLOW	1
SHALSHELET	1
SHAMROCK	1
SHAN	418
SHANG	2
SHAP	1
SHAPE	1
SHAPES	2
SHAPING	4
SHAR2	4062
SHARA	1
SHARADA	386
SHARK	1
SHARP	27
SHARU	136
SHAT	2
SHAVED	1
SHAVIAN	48
SHAVIYANI	1
SHAX	1
SHAY	1
SHCHA	3
SHCHOOI	1
SHE	2878
SHEE	8
SHEEN	234
SHEENU	1
SHEEP	7
SHEG9	1
SHE-GOAT	1
SHEI	56
SHELF	2
SHELL	936
SHEN	1
SHEP	1
SHEQEL	1
SHESH	7
SHESH2	1
SHESHIG	348
SHESHLAM	1
SHET	2
SHEUAE	1
SHEUAEQ	1
SHEUAEQTU	1
SHEUOQ	1
SHEUX	2
SHEVA	1
SHEX	1
SHHA	64
SHI	10
SHID	53
SHIELD	3
SHIFT	4
SHII	4
SHIIN	1
SHIM	296
SHIMA	65
SHIN	141
SHINDA	1
SHINIG	1
SHINTO	1
SHIP	15
SHIQ	2
SHIR	27
SHIRAE	1
SHIRT	1
SHITA	3966
SHIYYAALAA	1
SHO	23
SHOA	1
SHOCKED	1
SHOE	11
SHOES	1
SHOG	2
SHOGI	16
SHOO	3
SHOOI	1
SHOOT	1
SHOOTING	1
SHOP	2
SHOPPING	2
SHOQ	3
SHORT	1752
SHORTCAKE	1
SHORTENER	1
SHORTHAND	1
SHORTHAND FORMAT	4
SHORTS	18
SHORT-TWIG-A	1
SHORT-TWIG-B	1
SHORT-TWIG-H	1
SHORT-TWIG-M	1
SHORT-TWIG-N	1
SHORT-TWIG-O	1
SHORT-TWIG-S	1
SHORT-TWIG-T	1
SHORT-TWIG-Y	1
SHOT	1
SHOU	1
SHOULDER	31
SHOULDERED	1
SHOVEL	1
SHOWER	1
SHOX	1
SHOY	2
SHRA	1
SHRAA	1
SHRI	2
SHRII	2
SHRIMP	2
SHRINE	1
SHRO	1
SHROO	1
SHRUG	1
SHTA	4
SHTAPIC	2
SHU	39
SHU2	194
SHUANGXI	1
SHUBUR	1
SHUENSHUET	1
SHUEQ	1
SHUFFLE	1
SHUL	1
SHUM	1
SHUO	1
SHUOP	1
SHUOX	1
SHUP	1
SHUR	2
SHURX	1
SHUT	1
SHUTTLECOCK	1
SHUX	1
SHV	1
SHWA	3
SHWAA	2
SHWE	47
SHWI	2
SHWII	2
SHWO	2
SHWOO	2
SHWOY	1
SHY	2
SHYA	1
SHYE	1
SHYELE	1
SHYER	1
SHYP	1
SHYR	1
SHYRX	1
SHYT	1
SHYX	1
SI	74
SI-1	1
SI-2	1
SI-3	1
SI-4	1
SI-5	1
SI-6	1
SIA	1
SIBE	133
SICKLE	1
SICKNESS	1
SIDDHAM	574
SIDDHI	1
SIDE	6328
SIDEWAYS	247
SIE	1
SIEE	1
SIEP	1
SIEX	1
SIG	2
SIG4	14
SIGEL	1
SIGMA	298
SIGMOID	4
SIGN	88138
SIGNS	1
SIGNWRITING	65113
SII	27
SIK2	2
SIKI	2
SILA3	2
SILHOUETTE	10
SILIQUA	1
SILK	7
SILVER	1
SIMA	7
SIMALUNGUN	65
SIMANSIS	48
SIMILAR	112
SIMPLIFIED	10
SIMULTANEOUS	2
SIN	10
SINDHI	4
SINE	1
SINGAAT	1
SINGLE	1264
SINGLE-LINE	290
SINHALA	785
SINKING	1
SINNYIIYHE	2
SINOLOGICAL	1
SINUSOID	1
SIOS	48
SIOS-CHIEUCH	2
SIOS-CIEUC	3
SIOS-HIEUH	2
SIOS-IEUNG	1
SIOS-KAPYEOU	1
SIOS-KHIEUKH	1
SIOS-KIYEOK	3
SIOS-MIEUM	2
SIOS-NIEUN	2
SIOS-PANSIOS	1
SIOS-PHIEUPH	1
SIOS-PIEUP	3
SIOS-PIEUP-K	1
SIOS-RIEUL	2
SIOS-SSANGSI	1
SIOS-THIEUTH	2
SIOS-TIKEUT	3
SIP	1
SIRINGU	1
SIRRAH	1
SISA	1
SIT	1
SITE	1
SIX	1289
SIX HUNDRED	1
SIX THOUSAND	1
SIX-LINE	1
SIX-PER-EM	1
SIX-STRING	1
SIXTEEN	31
SIXTEENTH	1346
SIXTEENTH-1	1
SIXTEENTH-2	1
SIXTEENTHS	8
SIXTH	7
SIX-THIRTY	1
SIXTHS	2
SIXTY	153
SIXTY THOUSAND	1
SIXTY-FOURTH	13
SIYAQ	2921
SIZE	1
SJE	2
SK	1
SKAMEYTSA	29
SKAN	1
SKATE	2
SKATEBOARD	1
SKEWED	20
SKI	2
SKIER	1
SKIN	1
SKLIRON	75
SKOBA	1
SKULL	7
SKUNK	1
SKW	1
SKWA	1
SLANTED	1986
SLASH	24
SLAVE	1
SLAVONIC	1
SLED	1
SLEEP	1
SLEEPING	3
SLEEPY	1
SLEUTH	1
SLICE	2
SLIDE	1
SLIDER	1
SLIDING	1
SLIGHTLY	14
SLING	1
SLOAN	18
SLOPE	1
SLOPING	2
SLOT	1
SLOTH	1
SLOVO	3
SLOW	2
SLOWLY	1
SLOZHITIE	12
SLUR	2
SMALL	60550
SMALLER	2
SMASH	2
SMEAR	1
SMILE	20
SMILING	90
SMIRKING	1
SMOKING	2
SNA	1
SNAIL	1
SNAKE	56
SNAP	1
SNEEZING	1
SNOUT	7
SNOW	3
SNOWBOARDER	1
SNOWFLAKE	3
SNOWMAN	3
SO	84
SO-1	1
SO-2	1
SO-3	1
SO-4	1
SO-5	1
SO-6	1
SO-7	1
SOA	1
SOAP	2
SOCCER	1
SOCIETY	2
SOCKS	1
SOF	2
SOFT	202
SOFTBALL	1
SOFTNESS	1
SOFTWARE-FUN	1
SOGDIAN	1213
SOLDIER	2
SOLID	4
SOLIDUS	62
SOM	2
SOMPENG	1
SON	1
SONG	1
SONJAM	1
SOO	5
SOON	1
SOP	1
SOQ	1
SORA	1
SORA SOMPENG	70
SORI	1
SOROCHYA	1
SOROCHYA NOZHKA	2
SOS	1
SOT	3
SOU	2
SOUNAP	1
SOUND	112
SOURCE	7
SOUTH	1505
SOUTHERN	2
SOUTH-SLAVEY	4
SOW	1
SOWILO	1
SOX	1
SOY	1
SOYOMBO	487
SP	1
SPA	1
SPACE	30
SPACING	13
SPADE	2
SPADES	14
SPAGHETTI	1
SPARKLE	2
SPARKLER	1
SPARKLES	1
SPARKLING	1
SPARSE	2
SPATHI	1
SPE	1
SPEAKER	13
SPEAKING	1
SPEAK-NO-EVI	1
SPEAR	2
SPECIAL	2
SPECKLE	2
SPEECH	15
SPEEDBOAT	1
SPENT	1
SPESMILO	1
SPHERICAL	7
SPI	1
SPICE	1
SPIDER	8
SPIDERY	4
SPINE	1
SPIRAL	122
SPIRANT	1
SPIRIT	18
SPIRITUS	4
SPLASHING	1
SPLATTER	1
SPLAYED	2
SPLIT	570
SPLITTING	1
SPO	1
SPOKED	126
SPONGE	1
SPOOL	1
SPOON	3
SPORTS	1
SPOT	1
SPOUTING	1
SPREAD	1428
SPRECHGESANG	1
SPRING	1
SPRINGS	1
SPROUT	1
SPUNGS	1
SPWA	1
SPY	1
SQUARE	6247
SQUARED	3920
SQUARES	8
SQUAT	2
SQUEEZE	18
SQUEEZED	1
SQUID	7
SQUIGGLE	12
SQUIRREL	2
SQUISH	1
SR	1
SREDNE	48
SS	8
SSA	116
SSAA	1
SSANGARAEA	1
SSANGCIEUC	14
SSANGCIEUC-H	1
SSANGHIEUH	2
SSANGIEUNG	3
SSANGKIYEOK	14
SSANGMIEUM	1
SSANGNIEUN	3
SSANGPIEUP	14
SSANGRIEUL	2
SSANGRIEUL-K	1
SSANGSIOS	14
SSANGSIOS-KI	1
SSANGSIOS-PI	1
SSANGSIOS-TI	1
SSANGTHIEUTH	1
SSANGTIKEUT	14
SSANGTIKEUT-	1
SSANGYEORINH	1
SSAP	1
SSAT	1
SSAX	1
SSE	2
SSEE	1
SSEP	1
SSEX	1
S-SHAPED	4
SSHE	1
SSHIN	1
SSI	7
SSIE	1
SSIEP	1
SSIEX	1
SSIP	1
SSIT	1
SSIX	1
SSO	7
SSOP	1
SSOT	1
SSOX	1
SSU	7
SSUP	1
SSUT	1
SSUU	2
SSUX	1
SSY	1
SSYP	1
SSYR	1
SSYRX	1
SSYT	1
SSYX	1
ST	3
ST2	1
STA	1
STACCATISSIM	1
STACCATO	1
STACKED	1
STADIUM	1
STAFF	12
STALLION	1
STAMPED	2
STAN	1
STAND	1
STANDARD	2
STANDING	107
STANDSTILL	1
STAR	628
STARK	1
STARRED	1
STARS	1
START	2715
STARTING	1
STATERS	18
STATION	1
STATUE	1
STATYA	582
STAUROS	1
STAVROS	4
STAVROU	1
STEAM	2
STEAMING	1
STEAMY	1
STEM	1041
STEM-12	1
STEM-1234	1
STEM-2	1
STEM-23	1
STEM-234	1
STEM-2345	1
STEM-3	1
STEM-34	1
STEM-4	1
STEM-45	1
STENOGRAPHIC	1
STEP	3
STEP-1	1
STEP-2	1
STEPPING	4
STEREO	1
STETHOSCOPE	1
STICK	49
STICKING	2
STIGMA	7
STILE	10
STILL	1
STIMME	1
STIRRUP	1
STOCK	7
STONE	3
STOP	624
STOPITSA	3
STOPPAGE	1
STOPPING	1
STOPWATCH	1
STORE	2
STOVE	1
STRAGGISMATA	1
STRAIF	1
STRAIGHT	1042
STRAIGHTNESS	1
STRAINER	1
STRANNO	7
STRATIAN	1
STRATUM	17
STRATUM-2	1
STRAW	1
STRAWBERRY	1
STREAMER	1
STRELA	142
STRENGTH	1
STRESS	47
STRETCHED	204
STRICTLY	1
STRIDE	1
STRIKE	3
STRIKETHROUG	1
STRIPE	1
STRIPED	4
STROKE	8566
STROKE-1	1
STROKE-10	1
STROKE-11	1
STROKE-2	1
STROKE-3	1
STROKE-4	1
STROKE-5	1
STROKE-6	1
STROKE-7	1
STROKE-8	1
STROKE-9	1
STROKES	13
STRONG	2
STUCK-OUT	3
STUDIO	1
STUDY	2
STUFFED	1
STUPA	1
STWA	1
SU	64
SU-1	1
SU-2	1
SU-3	1
SU-4	1
SU-5	1
SU-6	1
SU-7	1
SU-8	1
SUA	3
SUAB	1
SUAE	1
SUAEN	1
SUAET	1
SUAM	1
SUBGROUP	940
SUBHAANAHU	1
SUBITO	1
SUBJECT	1
SUBJOINED	939
SUBJOINER	2
SUBLIMATE	1481
SUBLIMATE-2	1
SUBLIMATE-3	1
SUBLIMATION	1
SUBLINEAR	9
SUBPUNCTIS	1
SUBSCRIPT	1097
SUBSET	216
SUBSTITUTE	4
SUBSTITUTION	32
SUBTRACTION	1
SUBUNIT	28
SUCCEED	2
SUCCEEDS	45
SUCK	1
SUCKED	2
SUCKING	1
SUD	1
SUD2	1
SUE	2
SUHUR	2
SUIT	23
SUITABLE	1
SUKU	24
SUKUN	23
SULFUR	3
SUM	42
SUMASH	1
SUMMATION	9
SUMMER	1
SUN	50
SUNDANESE	278
SUNFLOWER	1
SUNG	6
SUNGLASSES	2
SUNRISE	2
SUNSET	1
SUNUWAR	130
SUO	1
SUOP	1
SUOX	1
SUP	1
SUPER	24
SUPERFIXED	1
SUPERHERO	1
SUPERIMPOSED	1
SUPERSCRIPT	134
SUPERSET	220
SUPERVILLAIN	1
SUPERVISE	2
Supplement,	1
SUPRALINEAR	9
SUR	4
SUR9	1
SURANG	2
